wind_mw,solar_mw,storage_mwh,import_mw,demand_mult,unserved_mwh,curtailment_mwh,renewable_share_pct,operational_cost_eur,capex_eur,total_cost_eur
1433.7816275113028,2560.625106706966,775.6833903272995,640.8886345861594,0.9064365869854057,0.0,449087.8,40.76,176800384.0,157644336.0,334444720.0
435.88521818567347,1906.070539771158,327.50260851659175,165.90686787653362,1.4017825743301429,34782.7,2456.4,17.23,382838324.0,44037246.0,426875569.0
2062.3423105953175,2018.1690237432676,1678.1394617634269,990.3216643262725,0.9849575331412649,0.0,197770.5,42.55,186311193.0,214763029.0,401074222.0
934.592103635322,1425.0389585061691,160.09856729237003,755.3301727947445,1.1602674163935558,0.0,1478.5,21.7,299140697.0,37407101.0,336547798.0
978.5466577869867,546.9428949420619,361.85330446173623,907.103622156215,0.9267894533845673,0.0,0.0,18.25,249429003.0,36612364.0,286041367.0
485.49701410762754,1060.175369041738,980.3950848031728,586.445173014796,1.1959739855104,0.0,0.0,13.62,340257815.0,28336052.0,368593867.0
175.38047255109902,884.5128582222402,1687.1767695250824,637.588700478459,1.2894894300805646,0.0,0.0,8.46,389867759.0,48763941.0,438631700.0
1397.373787407575,2769.3379591134903,116.21696344289467,366.6083849326124,1.2237164611570073,0.0,254233.6,33.49,268084256.0,145591874.0,413676131.0
705.6817676749248,3065.458310032487,965.1450171745879,768.6275894593791,1.4112093101287013,0.0,194783.5,25.92,346464745.0,121035079.0,467499825.0
1052.4902418537936,3301.674645253,1174.2478810739613,850.2742988337218,1.1043544773549145,0.0,563473.8,34.88,236784327.0,170799792.0,407584118.0
1040.0333585381468,1929.022078846617,209.95943179214117,398.5525067015406,1.4504026035310056,2655.4,4792.0,21.66,376907017.0,73605114.0,450512131.0
1315.285221160488,644.348894246192,677.71127121921,191.60300966269983,0.9148938790791435,0.0,0.0,23.86,229343353.0,76801665.0,306145019.0
1933.7550559808956,1626.9926015724434,615.0701448415723,598.4771915577365,0.9043886737758094,0.0,108426.1,41.55,174037194.0,152748364.0,326785558.0
579.6760922626969,2552.01148048698,1267.539546138526,981.8059475425355,1.2722146257948264,0.0,114262.2,24.32,317417568.0,103288606.0,420706174.0
995.5997465138229,2764.000204357948,1806.6557439281062,720.6959467183516,1.4779267341296278,0.0,95215.5,25.82,364385238.0,157126075.0,521511313.0
1630.4807809890995,3146.489220890793,228.20814236727438,732.4135029937877,1.164053219716421,0.0,485699.6,38.37,236202673.0,189061955.0,425264628.0
1153.2214280275089,2374.391746420955,1939.6302334111388,984.5780814316246,1.0729369472927432,0.0,197601.7,32.49,238514533.0,156157560.0,394672093.0
1529.8760421580553,2722.440242705025,692.9857226260976,123.86977486422101,0.9245681761714318,0.0,522042.0,41.97,176653571.0,172154554.0,348808124.0
1620.7604208983373,1777.6100627953683,1971.0803389898524,464.973456193653,1.486750187444304,1223.2,1755.7,24.7,371445902.0,170551317.0,541997219.0
858.1359645746148,2881.0662065327006,169.63854462366413,555.4617101377639,1.3812358721914344,0.0,164527.1,26.7,334895370.0,102946754.0,437842124.0
1928.002976153468,2985.9766189412767,73.94145440234846,372.7023413067342,0.9292190833883108,0.0,712458.7,47.12,161780642.0,204074009.0,365854651.0
227.85357697385345,2451.3594320629672,1426.5163926233963,773.7206827516263,1.4192739288333978,0.0,37867.0,18.85,382979735.0,102884407.0,485864142.0
1541.714611773523,2907.1638793470743,97.92741964655849,234.53515044129858,1.2731386640251474,194.8,280591.4,34.34,275433384.0,165222356.0,440655740.0
1789.1912601427564,16.335453530962614,1029.2586842326996,677.2873993643972,0.917764373477168,0.0,0.0,22.97,232756000.0,130674567.0,363430567.0
836.8263374988138,3251.1546194228195,1343.2256177117174,237.65836336059732,1.4116686777791476,11353.4,261868.6,27.74,337210609.0,153282089.0,490492698.0
725.6455178088373,3097.6411562529356,597.887302237811,590.320250883149,1.1381640406487006,0.0,406252.1,30.37,260938295.0,113860181.0,374798476.0
573.0102308243147,3218.203950683885,375.18736387898264,84.81159123576309,1.1051561631273963,4.2,478745.1,29.96,254851358.0,110584826.0,365436184.0
1496.2776228326684,2930.9767296939026,1997.4867401335296,296.3620570111649,1.1447651706787694,0.0,390942.7,36.77,238347920.0,217116403.0,455464323.0
285.2723646917708,2086.785104531612,1995.1600745258345,700.8810101206585,1.2571277042480231,0.0,23767.2,19.05,335525901.0,101212526.0,436738427.0
818.0895587419406,3322.534499836564,993.8331922606989,134.3669133130615,1.1192270779194802,0.0,535445.8,32.46,248890654.0,145000667.0,393891322.0
140.04250454759398,733.1839068102771,35.33756199982441,453.27991650016344,1.2807241589710783,0.0,0.0,7.01,393312628.0,1021350.0,394333979.0
715.7647840600226,1525.985830564156,1918.4185456891519,751.9631215749155,1.2245139821669708,0.0,0.0,19.31,325489695.0,73056735.0,398546430.0
593.2677246081556,3256.0983795459724,470.19423376131897,325.3427305166771,1.445438888653769,8391.4,230634.6,25.42,357757850.0,115212872.0,472970722.0
1104.0951852693759,2694.614156387255,1181.4895883275321,653.4392090094951,1.0796299749088953,0.0,313949.2,33.41,236690919.0,145618340.0,382309259.0
503.26074849159215,1170.6472202222549,310.8831281668449,874.3143652908075,1.0699481599500684,0.0,0.0,16.45,294281767.0,8985358.0,303267124.0
1170.705387353992,2874.8671632631876,1567.648218751427,438.3862585841929,1.1857543851520354,0.0,306365.7,32.68,262879073.0,171875942.0,434755015.0
2073.9531465295267,2448.788841433857,1629.2768862357655,902.5539692192319,1.3725539017376036,0.0,107285.2,34.58,296353117.0,235809206.0,532162323.0
386.0989342281884,2040.6797634673871,203.78831462908974,652.9221265639984,1.4732096569126867,44.0,3348.4,16.91,408331651.0,47147169.0,455478820.0
1069.046354065732,1571.6901491099948,71.68550283632635,959.7745223292203,0.9618016104780953,0.0,34968.6,28.91,225088858.0,54537227.0,279626085.0
85.64990954060586,893.2217997629266,131.06086783676486,455.11784241176235,1.2096526807542674,0.0,0.0,8.22,365865186.0,3788011.0,369653197.0
651.7083437245975,184.9865517468364,223.2007364984534,384.5043779899281,0.9363170704959217,0.0,0.0,10.11,277076156.0,6451101.0,283527257.0
